id,student_id,drive_id,readiness_score,skill_gaps,plan,created_at
1298,298,7,82.65,"AWS,Algorithms,Flask,Kubernetes,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Algorithms,Flask,Kubernetes,Node.js.",2026-08-14T05:58:27.450656
1299,299,7,87.02,"AWS,Algorithms,Flask,Kubernetes,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Algorithms,Flask,Kubernetes,Node.js.",2026-08-17T01:58:27.450665
1300,303,7,70.05,"AWS,Flask,Kubernetes,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Flask,Kubernetes,Node.js.",2026-08-17T14:58:27.450673
1301,307,7,76.08,"AWS,Algorithms,Flask,Kubernetes,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Algorithms,Flask,Kubernetes,Node.js.",2026-08-02T16:58:27.450681
1302,312,7,72.85,"AWS,Flask,Kubernetes,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Flask,Kubernetes,Node.js.",2026-08-17T07:58:27.450689
1303,314,7,53.55,"AWS,Flask,Kubernetes,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Flask,Kubernetes,Node.js.",2026-08-07T09:58:27.450702
1304,318,7,70.18,"AWS,Algorithms,Flask","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Algorithms,Flask.",2026-08-13T03:58:27.450714
1305,324,7,71.82,"AWS,Flask,Kubernetes,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Flask,Kubernetes,Node.js.",2026-08-20T17:58:27.450722
1306,325,7,70.57,"AWS,Flask,Kubernetes,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Flask,Kubernetes,Node.js.",2026-08-17T21:58:27.450731
1307,326,7,70.75,"AWS,Algorithms,Flask,Kubernetes,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Algorithms,Flask,Kubernetes,Node.js.",2026-08-11T21:58:27.450739
1308,327,7,72.65,"AWS,Algorithms,Flask,Kubernetes,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Algorithms,Flask,Kubernetes,Node.js.",2026-08-17T17:58:27.450747
1309,328,7,76.95,"AWS,Algorithms,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Algorithms,Node.js.",2026-08-01T22:58:27.450761
1310,330,7,62.1,"AWS,Algorithms,Flask,Kubernetes,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Algorithms,Flask,Kubernetes,Node.js.",2026-08-13T16:58:27.450773
1311,331,7,94.88,"AWS,Algorithms,Flask,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Algorithms,Flask,Node.js.",2026-08-07T04:58:27.450780
1312,333,7,81.22,"AWS,Algorithms,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Algorithms,Node.js.",2026-08-17T20:58:27.450788
1313,334,7,74.42,"Algorithms,Flask,Kubernetes,Node.js","Focus on: Algorithms first — complete a project or certification, then revisit remaining gaps: Algorithms,Flask,Kubernetes,Node.js.",2026-08-01T23:58:27.450796
1314,337,7,82.58,"AWS,Algorithms,Flask,Kubernetes,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Algorithms,Flask,Kubernetes,Node.js.",2026-08-17T11:58:27.450805
1315,338,7,71.85,"AWS,Algorithms,Flask,Kubernetes,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Algorithms,Flask,Kubernetes,Node.js.",2026-08-11T05:58:27.450813
1316,340,7,71.83,"AWS,Algorithms,Kubernetes","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Algorithms,Kubernetes.",2026-08-20T01:58:27.450821
1317,345,7,61.25,"AWS,Algorithms,Kubernetes,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Algorithms,Kubernetes,Node.js.",2026-08-13T10:58:27.450830
1318,350,7,53.55,"AWS,Algorithms,Flask,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Algorithms,Flask,Node.js.",2026-07-31T23:58:27.450838
1319,352,7,75.65,"AWS,Algorithms,Flask,Kubernetes,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Algorithms,Flask,Kubernetes,Node.js.",2026-08-07T19:58:27.450847
1320,353,7,74.1,"AWS,Algorithms,Flask,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Algorithms,Flask,Node.js.",2026-08-15T15:58:27.450860
1321,354,7,66.95,"AWS,Flask,Kubernetes,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Flask,Kubernetes,Node.js.",2026-08-06T04:58:27.450872
1322,355,7,68.18,"AWS,Algorithms,Flask,Kubernetes","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Algorithms,Flask,Kubernetes.",2026-08-13T21:58:27.450881
1323,357,7,93.03,"AWS,Algorithms,Flask,Kubernetes,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Algorithms,Flask,Kubernetes,Node.js.",2026-08-18T11:58:27.450894
1324,358,7,68.7,"AWS,Flask,Kubernetes,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Flask,Kubernetes,Node.js.",2026-08-01T18:58:27.450905
1325,360,7,79.25,"AWS,Algorithms,Flask,Kubernetes,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Algorithms,Flask,Kubernetes,Node.js.",2026-08-10T06:58:27.450919
1326,362,7,73.62,"AWS,Algorithms,Flask,Kubernetes,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Algorithms,Flask,Kubernetes,Node.js.",2026-08-05T15:58:27.450930
1327,364,7,62.75,"AWS,Flask,Kubernetes","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Flask,Kubernetes.",2026-08-08T00:58:27.450938
1328,365,7,67.65,"AWS,Algorithms,Kubernetes","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Algorithms,Kubernetes.",2026-08-19T17:58:27.450946
1329,367,7,76.68,"AWS,Algorithms,Flask,Kubernetes,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Algorithms,Flask,Kubernetes,Node.js.",2026-08-18T05:58:27.450959
1330,370,7,67.4,"Algorithms,Flask,Node.js","Focus on: Algorithms first — complete a project or certification, then revisit remaining gaps: Algorithms,Flask,Node.js.",2026-08-13T05:58:27.450970
1331,371,7,65.3,"AWS,Algorithms,Flask,Kubernetes,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Algorithms,Flask,Kubernetes,Node.js.",2026-07-31T21:58:27.450978
1332,372,7,70.7,"AWS,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Node.js.",2026-08-11T00:58:27.450986
1333,376,7,87.0,"AWS,Kubernetes,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Kubernetes,Node.js.",2026-08-13T02:58:27.450994
1334,379,7,73.65,"AWS,Algorithms,Flask,Kubernetes,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Algorithms,Flask,Kubernetes,Node.js.",2026-08-19T13:58:27.451001
1335,385,7,60.45,"AWS,Algorithms,Kubernetes,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Algorithms,Kubernetes,Node.js.",2026-08-17T15:58:27.451009
1336,386,7,58.9,"AWS,Algorithms,Flask,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Algorithms,Flask,Node.js.",2026-08-06T06:58:27.451016
1337,389,7,66.32,"Algorithms,Flask,Node.js","Focus on: Algorithms first — complete a project or certification, then revisit remaining gaps: Algorithms,Flask,Node.js.",2026-08-02T22:58:27.451029
1338,391,7,74.2,"Algorithms,Flask,Kubernetes,Node.js","Focus on: Algorithms first — complete a project or certification, then revisit remaining gaps: Algorithms,Flask,Kubernetes,Node.js.",2026-08-13T19:58:27.451041
1339,393,7,58.95,"Algorithms,Flask,Kubernetes,Node.js","Focus on: Algorithms first — complete a project or certification, then revisit remaining gaps: Algorithms,Flask,Kubernetes,Node.js.",2026-08-07T16:58:27.451048
1340,395,7,81.03,"AWS,Flask,Kubernetes,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Flask,Kubernetes,Node.js.",2026-08-13T10:58:27.451056
1341,396,7,68.18,"AWS,Flask,Kubernetes,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Flask,Kubernetes,Node.js.",2026-08-05T20:58:27.451063
1342,397,7,69.65,"AWS,Flask,Kubernetes,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Flask,Kubernetes,Node.js.",2026-08-01T19:58:27.451072
1343,398,7,66.15,"AWS,Algorithms,Flask,Kubernetes,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Algorithms,Flask,Kubernetes,Node.js.",2026-08-08T18:58:27.451079
1344,400,7,75.32,"Algorithms,Flask,Kubernetes,Node.js","Focus on: Algorithms first — complete a project or certification, then revisit remaining gaps: Algorithms,Flask,Kubernetes,Node.js.",2026-08-04T16:58:27.451093
1345,401,7,73.58,"AWS,Algorithms,Flask","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Algorithms,Flask.",2026-08-09T12:58:27.451103
1346,403,7,81.42,"AWS,Algorithms,Flask,Kubernetes","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Algorithms,Flask,Kubernetes.",2026-08-02T10:58:27.451110
1347,404,7,61.07,"AWS,Algorithms,Flask,Kubernetes,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Algorithms,Flask,Kubernetes,Node.js.",2026-08-02T17:58:27.451117
1348,405,7,80.05,"AWS,Algorithms","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Algorithms.",2026-08-17T19:58:27.451131
1349,406,7,72.9,"Algorithms,Flask,Kubernetes,Node.js","Focus on: Algorithms first — complete a project or certification, then revisit remaining gaps: Algorithms,Flask,Kubernetes,Node.js.",2026-08-18T10:58:27.451140
1350,408,7,61.53,"Algorithms,Flask,Node.js","Focus on: Algorithms first — complete a project or certification, then revisit remaining gaps: Algorithms,Flask,Node.js.",2026-08-14T02:58:27.451148
1351,411,7,83.72,"AWS,Algorithms,Flask,Kubernetes,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Algorithms,Flask,Kubernetes,Node.js.",2026-08-02T16:58:27.451155
1352,415,7,65.55,"AWS,Algorithms,Flask,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Algorithms,Flask,Node.js.",2026-08-02T00:58:27.451163
1353,416,7,73.98,"AWS,Algorithms,Flask,Kubernetes,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Algorithms,Flask,Kubernetes,Node.js.",2026-08-08T15:58:27.451170
1354,426,7,73.68,"AWS,Algorithms,Flask,Kubernetes","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Algorithms,Flask,Kubernetes.",2026-08-20T02:58:27.451178
1355,429,7,54.5,"AWS,Algorithms,Kubernetes,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Algorithms,Kubernetes,Node.js.",2026-07-31T23:58:27.451211
1356,436,7,65.4,"Flask,Kubernetes,Node.js","Focus on: Flask first — complete a project or certification, then revisit remaining gaps: Flask,Kubernetes,Node.js.",2026-08-06T19:58:27.451238
1357,437,7,76.25,"Algorithms,Node.js","Focus on: Algorithms first — complete a project or certification, then revisit remaining gaps: Algorithms,Node.js.",2026-08-05T12:58:27.451250
1358,439,7,78.03,"AWS,Flask,Kubernetes,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Flask,Kubernetes,Node.js.",2026-08-08T17:58:27.451260
1359,441,7,81.65,"AWS,Algorithms,Kubernetes,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Algorithms,Kubernetes,Node.js.",2026-08-07T16:58:27.451269
1360,444,7,71.7,"AWS,Algorithms,Flask,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Algorithms,Flask,Node.js.",2026-08-21T07:58:27.451277
1361,445,7,74.92,"AWS,Flask,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Flask,Node.js.",2026-08-03T08:58:27.451286
1362,446,7,69.6,"AWS,Algorithms,Flask,Kubernetes,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Algorithms,Flask,Kubernetes,Node.js.",2026-08-20T17:58:27.451305
1363,447,7,56.45,"AWS,Algorithms,Flask","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Algorithms,Flask.",2026-08-11T10:58:27.451317
1364,452,7,77.5,"AWS,Flask,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Flask,Node.js.",2026-08-12T00:58:27.451326
1365,455,7,70.25,"AWS,Flask,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Flask,Node.js.",2026-08-20T14:58:27.451335
1366,456,7,70.55,"AWS,Flask","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Flask.",2026-08-07T05:58:27.451343
1367,463,7,75.45,"AWS,Algorithms,Flask","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Algorithms,Flask.",2026-08-09T16:58:27.451351
1368,466,7,68.97,"AWS,Algorithms,Flask,Kubernetes,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Algorithms,Flask,Kubernetes,Node.js.",2026-08-10T02:58:27.451367
1369,467,7,69.45,"AWS,Flask,Kubernetes,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Flask,Kubernetes,Node.js.",2026-08-14T05:58:27.451377
1370,472,7,85.05,"AWS,Algorithms,Flask,Kubernetes","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Algorithms,Flask,Kubernetes.",2026-08-07T12:58:27.451393
1371,474,7,77.45,"AWS,Flask,Kubernetes,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Flask,Kubernetes,Node.js.",2026-08-10T23:58:27.451404
1372,477,7,75.2,"AWS,Algorithms,Flask,Kubernetes,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Algorithms,Flask,Kubernetes,Node.js.",2026-08-01T05:58:27.451412
1373,478,7,75.75,"Algorithms,Flask,Kubernetes,Node.js","Focus on: Algorithms first — complete a project or certification, then revisit remaining gaps: Algorithms,Flask,Kubernetes,Node.js.",2026-08-16T07:58:27.451420
1374,479,7,73.2,"AWS,Algorithms,Flask,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Algorithms,Flask,Node.js.",2026-08-03T20:58:27.451428
1375,484,7,76.5,"AWS,Algorithms,Flask,Kubernetes","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Algorithms,Flask,Kubernetes.",2026-08-01T03:58:27.451438
1376,485,7,78.55,"AWS,Algorithms,Flask,Kubernetes","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Algorithms,Flask,Kubernetes.",2026-08-09T02:58:27.451445
1377,486,7,61.0,"AWS,Algorithms,Flask,Kubernetes,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Algorithms,Flask,Kubernetes,Node.js.",2026-08-15T22:58:27.451453
1378,494,7,69.3,"AWS,Kubernetes,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Kubernetes,Node.js.",2026-08-19T03:58:27.451461
1379,496,7,72.1,"AWS,Algorithms,Flask,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Algorithms,Flask,Node.js.",2026-08-09T18:58:27.451469
1380,1,8,60.9,"AWS,Algorithms,React,SQL,TypeScript","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Algorithms,React,SQL,TypeScript.",2026-08-03T14:58:27.451477
1381,9,8,74.35,"AWS,React,SQL,TypeScript","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,React,SQL,TypeScript.",2026-08-14T03:58:27.451490
1382,13,8,76.23,"AWS,SQL,TypeScript","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,SQL,TypeScript.",2026-08-12T10:58:27.451502
1383,19,8,94.25,"AWS,Algorithms,React,TypeScript","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Algorithms,React,TypeScript.",2026-08-18T17:58:27.451510
1384,27,8,82.1,"Algorithms,React,TypeScript","Focus on: Algorithms first — complete a project or certification, then revisit remaining gaps: Algorithms,React,TypeScript.",2026-08-09T03:58:27.451517
1385,63,8,76.22,"AWS,Algorithms,React,SQL,TypeScript","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Algorithms,React,SQL,TypeScript.",2026-08-01T22:58:27.451525
1386,86,8,79.35,"Algorithms,TypeScript","Focus on: Algorithms first — complete a project or certification, then revisit remaining gaps: Algorithms,TypeScript.",2026-08-01T08:58:27.451533
1387,88,8,72.85,"AWS,Algorithms,React,SQL","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Algorithms,React,SQL.",2026-08-09T07:58:27.451546
1388,98,8,77.65,"AWS,Algorithms,React,SQL","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Algorithms,React,SQL.",2026-08-12T15:58:27.451572
1389,103,8,65.5,"AWS,Algorithms","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Algorithms.",2026-08-06T02:58:27.451581
1390,125,8,76.0,"AWS,Algorithms,React,SQL,TypeScript","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Algorithms,React,SQL,TypeScript.",2026-08-10T23:58:27.451589
1391,143,8,68.42,"AWS,React,TypeScript","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,React,TypeScript.",2026-08-10T08:58:27.451597
1392,157,8,74.77,"AWS,Algorithms,React,SQL","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Algorithms,React,SQL.",2026-08-16T03:58:27.451605
1393,165,8,74.0,"AWS,Algorithms,React,SQL,TypeScript","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Algorithms,React,SQL,TypeScript.",2026-08-21T10:58:27.451612
1394,169,8,65.83,"AWS,Algorithms,React,SQL,TypeScript","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Algorithms,React,SQL,TypeScript.",2026-08-14T19:58:27.451620
1395,178,8,72.7,"AWS,React,SQL","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,React,SQL.",2026-08-11T21:58:27.451629
1396,181,8,74.22,"AWS,Algorithms,SQL,TypeScript","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Algorithms,SQL,TypeScript.",2026-07-31T20:58:27.451636
1397,215,8,75.0,"AWS,React,SQL,TypeScript","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,React,SQL,TypeScript.",2026-08-11T20:58:27.451644
1398,232,8,80.95,"AWS,Algorithms,React,SQL,TypeScript","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Algorithms,React,SQL,TypeScript.",2026-08-04T08:58:27.451652
1399,239,8,73.0,"AWS,Algorithms,React","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Algorithms,React.",2026-08-08T18:58:27.451660
1400,243,8,83.95,"AWS,TypeScript","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,TypeScript.",2026-08-19T07:58:27.451668
1401,260,8,81.45,"AWS,Algorithms,React,TypeScript","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Algorithms,React,TypeScript.",2026-08-19T11:58:27.451677
1402,273,8,64.1,"AWS,Algorithms,React,SQL,TypeScript","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Algorithms,React,SQL,TypeScript.",2026-08-01T16:58:27.451684
1403,277,8,78.3,"AWS,Algorithms,SQL","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Algorithms,SQL.",2026-08-09T05:58:27.451698
1404,281,8,73.9,"Algorithms,React,SQL","Focus on: Algorithms first — complete a project or certification, then revisit remaining gaps: Algorithms,React,SQL.",2026-08-16T15:58:27.451713
1405,291,8,77.32,"AWS,Algorithms,React,SQL","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Algorithms,React,SQL.",2026-08-10T20:58:27.451722
1406,295,8,77.65,"Algorithms,SQL,TypeScript","Focus on: Algorithms first — complete a project or certification, then revisit remaining gaps: Algorithms,SQL,TypeScript.",2026-08-10T01:58:27.451747
1407,297,8,73.75,"Algorithms,React,SQL,TypeScript","Focus on: Algorithms first — complete a project or certification, then revisit remaining gaps: Algorithms,React,SQL,TypeScript.",2026-08-17T01:58:27.451764
1408,299,8,87.02,"AWS,Algorithms,React,TypeScript","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Algorithms,React,TypeScript.",2026-08-17T14:58:27.451775
1409,334,8,74.42,"Algorithms,TypeScript","Focus on: Algorithms first — complete a project or certification, then revisit remaining gaps: Algorithms,TypeScript.",2026-08-11T18:58:27.451790
1410,337,8,82.58,"AWS,Algorithms,SQL,TypeScript","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Algorithms,SQL,TypeScript.",2026-08-03T11:58:27.451802
1411,358,8,68.7,"AWS,React,SQL,TypeScript","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,React,SQL,TypeScript.",2026-08-11T06:58:27.451810
1412,360,8,79.25,"AWS,Algorithms,SQL,TypeScript","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Algorithms,SQL,TypeScript.",2026-08-07T12:58:27.451819
1413,372,8,70.7,"AWS,React,TypeScript","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,React,TypeScript.",2026-08-13T20:58:27.451828
1414,376,8,87.0,"AWS,React,SQL,TypeScript","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,React,SQL,TypeScript.",2026-08-16T16:58:27.451837
1415,377,8,74.6,"AWS,Algorithms,React,SQL,TypeScript","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Algorithms,React,SQL,TypeScript.",2026-08-13T13:58:27.451850
1416,379,8,73.65,"AWS,Algorithms,React","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Algorithms,React.",2026-08-06T06:58:27.451862
1417,400,8,75.32,"Algorithms,React,SQL,TypeScript","Focus on: Algorithms first — complete a project or certification, then revisit remaining gaps: Algorithms,React,SQL,TypeScript.",2026-08-14T06:58:27.451870
1418,401,8,73.58,"AWS,Algorithms,SQL,TypeScript","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Algorithms,SQL,TypeScript.",2026-08-13T23:58:27.451879
1419,403,8,81.42,"AWS,Algorithms,SQL,TypeScript","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Algorithms,SQL,TypeScript.",2026-08-01T07:58:27.451887
1420,414,8,64.6,"AWS,React,SQL,TypeScript","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,React,SQL,TypeScript.",2026-08-17T13:58:27.451895
1421,415,8,65.55,"AWS,Algorithms,SQL,TypeScript","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Algorithms,SQL,TypeScript.",2026-08-12T06:58:27.451908
1422,434,8,86.32,"AWS,Algorithms,TypeScript","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Algorithms,TypeScript.",2026-08-20T18:58:27.451921
1423,437,8,76.25,"Algorithms,React,SQL","Focus on: Algorithms first — complete a project or certification, then revisit remaining gaps: Algorithms,React,SQL.",2026-08-05T23:58:27.451930
1424,452,8,77.5,"AWS,React,TypeScript","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,React,TypeScript.",2026-08-07T20:58:27.451943
1425,455,8,70.25,"AWS,React,SQL,TypeScript","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,React,SQL,TypeScript.",2026-08-03T19:58:27.451956
1426,463,8,75.45,"AWS,Algorithms,SQL,TypeScript","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Algorithms,SQL,TypeScript.",2026-08-15T00:58:27.451970
1427,472,8,85.05,"AWS,Algorithms,React,SQL,TypeScript","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Algorithms,React,SQL,TypeScript.",2026-08-15T21:58:27.451980
1428,497,8,81.15,"Algorithms,React,SQL","Focus on: Algorithms first — complete a project or certification, then revisit remaining gaps: Algorithms,React,SQL.",2026-08-03T01:58:27.451988
1429,2,9,81.05,"Git,HTML/CSS","Focus on: Git first — complete a project or certification, then revisit remaining gaps: Git,HTML/CSS.",2026-07-31T19:58:27.451996
1430,5,9,67.72,"Algorithms,Django,HTML/CSS,Python,TensorFlow","Focus on: Algorithms first — complete a project or certification, then revisit remaining gaps: Algorithms,Django,HTML/CSS,Python,TensorFlow.",2026-08-08T14:58:27.452006
1431,15,9,73.12,"Algorithms,Git,HTML/CSS,Python","Focus on: Algorithms first — complete a project or certification, then revisit remaining gaps: Algorithms,Git,HTML/CSS,Python.",2026-08-12T15:58:27.452014
1432,16,9,77.47,"Algorithms,HTML/CSS,Python,TensorFlow","Focus on: Algorithms first — complete a project or certification, then revisit remaining gaps: Algorithms,HTML/CSS,Python,TensorFlow.",2026-08-10T05:58:27.452027
1433,23,9,62.05,"Algorithms,Django,Git,TensorFlow","Focus on: Algorithms first — complete a project or certification, then revisit remaining gaps: Algorithms,Django,Git,TensorFlow.",2026-08-08T02:58:27.452037
1434,25,9,58.35,Algorithms,"Focus on: Algorithms first — complete a project or certification, then revisit remaining gaps: Algorithms.",2026-08-10T06:58:27.452045
1435,29,9,71.0,"Algorithms,Django,Git,HTML/CSS,Python","Focus on: Algorithms first — complete a project or certification, then revisit remaining gaps: Algorithms,Django,Git,HTML/CSS,Python.",2026-08-10T20:58:27.452054
1436,30,9,80.0,"Algorithms,Django,HTML/CSS,TensorFlow","Focus on: Algorithms first — complete a project or certification, then revisit remaining gaps: Algorithms,Django,HTML/CSS,TensorFlow.",2026-08-10T11:58:27.452063
1437,37,9,71.82,"Algorithms,Django,HTML/CSS,Python","Focus on: Algorithms first — complete a project or certification, then revisit remaining gaps: Algorithms,Django,HTML/CSS,Python.",2026-08-17T03:58:27.452070
1438,41,9,67.45,"Algorithms,Django,Git,HTML/CSS,Python,TensorFlow","Focus on: Algorithms first — complete a project or certification, then revisit remaining gaps: Algorithms,Django,Git,HTML/CSS,Python,TensorFlow.",2026-08-13T20:58:27.452083
1439,46,9,82.57,"Algorithms,Django,Git,HTML/CSS,Python","Focus on: Algorithms first — complete a project or certification, then revisit remaining gaps: Algorithms,Django,Git,HTML/CSS,Python.",2026-08-03T09:58:27.452095
1440,48,9,75.75,"Algorithms,Git,TensorFlow","Focus on: Algorithms first — complete a project or certification, then revisit remaining gaps: Algorithms,Git,TensorFlow.",2026-08-17T21:58:27.452103
1441,59,9,72.22,"Algorithms,Django,Git,HTML/CSS,Python","Focus on: Algorithms first — complete a project or certification, then revisit remaining gaps: Algorithms,Django,Git,HTML/CSS,Python.",2026-08-05T20:58:27.452112
