id,drive_id,student_id,match_score,skill_score,academic_score,project_score,readiness_score,matched_skills,missing_skills,explanation,skill_evidence,missing_skills_explanation,status
1383,8,19,40.26,10.0,88.5,0.0,94.25,SQL,"AWS,Algorithms,React,TypeScript","Weighted score 40.26: skills 10.0 (x0.4), academics 88.5 (x0.25), projects 0.0 (x0.2), readiness 94.25 (x0.15).",SQL (proficiency 5/5),"Missing: AWS, Algorithms, React, TypeScript",Pending
1384,8,27,53.86,45.0,94.2,0.0,82.1,"AWS,SQL","Algorithms,React,TypeScript","Weighted score 53.86: skills 45.0 (x0.4), academics 94.2 (x0.25), projects 0.0 (x0.2), readiness 82.1 (x0.15).",AWS (proficiency 1/5); SQL (proficiency 5/5),"Missing: Algorithms, React, TypeScript",Approved
1385,8,63,32.71,0.0,85.1,0.0,76.22,,"AWS,Algorithms,React,SQL,TypeScript","Weighted score 32.71: skills 0.0 (x0.4), academics 85.1 (x0.25), projects 0.0 (x0.2), readiness 76.22 (x0.15).",No overlapping skills on record,"Missing: AWS, Algorithms, React, SQL, TypeScript",Pending
1386,8,86,58.08,55.0,96.7,0.0,79.35,"AWS,React,SQL","Algorithms,TypeScript","Weighted score 58.08: skills 55.0 (x0.4), academics 96.7 (x0.25), projects 0.0 (x0.2), readiness 79.35 (x0.15).",AWS (proficiency 3/5); React (proficiency 5/5); SQL (proficiency 1/5),"Missing: Algorithms, TypeScript",Approved
1387,8,88,46.15,35.0,84.9,0.0,72.85,TypeScript,"AWS,Algorithms,React,SQL","Weighted score 46.15: skills 35.0 (x0.4), academics 84.9 (x0.25), projects 0.0 (x0.2), readiness 72.85 (x0.15).",TypeScript (proficiency 3/5),"Missing: AWS, Algorithms, React, SQL",Pending
1388,8,98,46.47,35.0,83.3,0.0,77.65,TypeScript,"AWS,Algorithms,React,SQL","Weighted score 46.47: skills 35.0 (x0.4), academics 83.3 (x0.25), projects 0.0 (x0.2), readiness 77.65 (x0.15).",TypeScript (proficiency 3/5),"Missing: AWS, Algorithms, React, SQL",Pending
1389,8,103,54.08,55.0,89.0,0.0,65.5,"React,SQL,TypeScript","AWS,Algorithms","Weighted score 54.08: skills 55.0 (x0.4), academics 89.0 (x0.25), projects 0.0 (x0.2), readiness 65.5 (x0.15).",React (proficiency 2/5); SQL (proficiency 1/5); TypeScript (proficiency 2/5),"Missing: AWS, Algorithms",Approved
1390,8,125,33.9,0.0,90.0,0.0,76.0,,"AWS,Algorithms,React,SQL,TypeScript","Weighted score 33.9: skills 0.0 (x0.4), academics 90.0 (x0.25), projects 0.0 (x0.2), readiness 76.0 (x0.15).",No overlapping skills on record,"Missing: AWS, Algorithms, React, SQL, TypeScript",Pending
1391,8,143,39.91,20.0,86.6,0.0,68.42,"Algorithms,SQL","AWS,React,TypeScript","Weighted score 39.91: skills 20.0 (x0.4), academics 86.6 (x0.25), projects 0.0 (x0.2), readiness 68.42 (x0.15).",Algorithms (proficiency 3/5); SQL (proficiency 5/5),"Missing: AWS, React, TypeScript",Pending
1392,8,157,57.54,35.0,89.3,50.0,74.77,TypeScript,"AWS,Algorithms,React,SQL","Weighted score 57.54: skills 35.0 (x0.4), academics 89.3 (x0.25), projects 50.0 (x0.2), readiness 74.77 (x0.15).",TypeScript (proficiency 2/5),"Missing: AWS, Algorithms, React, SQL",Approved
1393,8,165,32.6,0.0,86.0,0.0,74.0,,"AWS,Algorithms,React,SQL,TypeScript","Weighted score 32.6: skills 0.0 (x0.4), academics 86.0 (x0.25), projects 0.0 (x0.2), readiness 74.0 (x0.15).",No overlapping skills on record,"Missing: AWS, Algorithms, React, SQL, TypeScript",Pending
1394,8,169,52.12,0.0,89.0,100.0,65.83,,"AWS,Algorithms,React,SQL,TypeScript","Weighted score 52.12: skills 0.0 (x0.4), academics 89.0 (x0.25), projects 100.0 (x0.2), readiness 65.83 (x0.15).",No overlapping skills on record,"Missing: AWS, Algorithms, React, SQL, TypeScript",Pending
1395,8,178,50.5,45.0,86.4,0.0,72.7,"Algorithms,TypeScript","AWS,React,SQL","Weighted score 50.5: skills 45.0 (x0.4), academics 86.4 (x0.25), projects 0.0 (x0.2), readiness 72.7 (x0.15).",Algorithms (proficiency 3/5); TypeScript (proficiency 4/5),"Missing: AWS, React, SQL",Pending
1396,8,181,36.16,10.0,84.1,0.0,74.22,React,"AWS,Algorithms,SQL,TypeScript","Weighted score 36.16: skills 10.0 (x0.4), academics 84.1 (x0.25), projects 0.0 (x0.2), readiness 74.22 (x0.15).",React (proficiency 3/5),"Missing: AWS, Algorithms, SQL, TypeScript",Pending
1397,8,215,37.25,10.0,88.0,0.0,75.0,Algorithms,"AWS,React,SQL,TypeScript","Weighted score 37.25: skills 10.0 (x0.4), academics 88.0 (x0.25), projects 0.0 (x0.2), readiness 75.0 (x0.15).",Algorithms (proficiency 2/5),"Missing: AWS, React, SQL, TypeScript",Pending
1398,8,232,33.62,0.0,85.9,0.0,80.95,,"AWS,Algorithms,React,SQL,TypeScript","Weighted score 33.62: skills 0.0 (x0.4), academics 85.9 (x0.25), projects 0.0 (x0.2), readiness 80.95 (x0.15).",No overlapping skills on record,"Missing: AWS, Algorithms, React, SQL, TypeScript",Pending
1399,8,239,52.45,45.0,94.0,0.0,73.0,"SQL,TypeScript","AWS,Algorithms,React","Weighted score 52.45: skills 45.0 (x0.4), academics 94.0 (x0.25), projects 0.0 (x0.2), readiness 73.0 (x0.15).",SQL (proficiency 3/5); TypeScript (proficiency 2/5),"Missing: AWS, Algorithms, React",Pending
1400,8,243,48.57,30.0,95.9,0.0,83.95,"Algorithms,React,SQL","AWS,TypeScript","Weighted score 48.57: skills 30.0 (x0.4), academics 95.9 (x0.25), projects 0.0 (x0.2), readiness 83.95 (x0.15).",Algorithms (proficiency 2/5); React (proficiency 5/5); SQL (proficiency 2/5),"Missing: AWS, TypeScript",Pending
1401,8,260,37.19,10.0,83.9,0.0,81.45,SQL,"AWS,Algorithms,React,TypeScript","Weighted score 37.19: skills 10.0 (x0.4), academics 83.9 (x0.25), projects 0.0 (x0.2), readiness 81.45 (x0.15).",SQL (proficiency 5/5),"Missing: AWS, Algorithms, React, TypeScript",Pending
1402,8,273,31.29,0.0,86.7,0.0,64.1,,"AWS,Algorithms,React,SQL,TypeScript","Weighted score 31.29: skills 0.0 (x0.4), academics 86.7 (x0.25), projects 0.0 (x0.2), readiness 64.1 (x0.15).",No overlapping skills on record,"Missing: AWS, Algorithms, React, SQL, TypeScript",Pending
1403,8,277,74.14,45.0,97.6,100.0,78.3,"React,TypeScript","AWS,Algorithms,SQL","Weighted score 74.14: skills 45.0 (x0.4), academics 97.6 (x0.25), projects 100.0 (x0.2), readiness 78.3 (x0.15).",React (proficiency 2/5); TypeScript (proficiency 5/5),"Missing: AWS, Algorithms, SQL",Approved
1404,8,281,83.04,70.0,95.8,100.0,73.9,"AWS,TypeScript","Algorithms,React,SQL","Weighted score 83.04: skills 70.0 (x0.4), academics 95.8 (x0.25), projects 100.0 (x0.2), readiness 73.9 (x0.15).",AWS (proficiency 5/5); TypeScript (proficiency 4/5),"Missing: Algorithms, React, SQL",Approved
1405,8,291,48.45,35.0,91.4,0.0,77.32,TypeScript,"AWS,Algorithms,React,SQL","Weighted score 48.45: skills 35.0 (x0.4), academics 91.4 (x0.25), projects 0.0 (x0.2), readiness 77.32 (x0.15).",TypeScript (proficiency 2/5),"Missing: AWS, Algorithms, React, SQL",Pending
1406,8,295,53.72,45.0,96.3,0.0,77.65,"AWS,React","Algorithms,SQL,TypeScript","Weighted score 53.72: skills 45.0 (x0.4), academics 96.3 (x0.25), projects 0.0 (x0.2), readiness 77.65 (x0.15).",AWS (proficiency 5/5); React (proficiency 3/5),"Missing: Algorithms, SQL, TypeScript",Approved
1407,8,297,56.44,35.0,85.5,50.0,73.75,AWS,"Algorithms,React,SQL,TypeScript","Weighted score 56.44: skills 35.0 (x0.4), academics 85.5 (x0.25), projects 50.0 (x0.2), readiness 73.75 (x0.15).",AWS (proficiency 1/5),"Missing: Algorithms, React, SQL, TypeScript",Approved
1408,8,299,41.13,10.0,96.3,0.0,87.02,SQL,"AWS,Algorithms,React,TypeScript","Weighted score 41.13: skills 10.0 (x0.4), academics 96.3 (x0.25), projects 0.0 (x0.2), readiness 87.02 (x0.15).",SQL (proficiency 5/5),"Missing: AWS, Algorithms, React, TypeScript",Pending
1409,8,334,56.06,55.0,91.6,0.0,74.42,"AWS,React,SQL","Algorithms,TypeScript","Weighted score 56.06: skills 55.0 (x0.4), academics 91.6 (x0.25), projects 0.0 (x0.2), readiness 74.42 (x0.15).",AWS (proficiency 4/5); React (proficiency 1/5); SQL (proficiency 5/5),"Missing: Algorithms, TypeScript",Approved
1410,8,337,46.78,10.0,94.9,33.33,82.58,React,"AWS,Algorithms,SQL,TypeScript","Weighted score 46.78: skills 10.0 (x0.4), academics 94.9 (x0.25), projects 33.33 (x0.2), readiness 82.58 (x0.15).",React (proficiency 3/5),"Missing: AWS, Algorithms, SQL, TypeScript",Pending
1411,8,358,39.16,10.0,99.4,0.0,68.7,Algorithms,"AWS,React,SQL,TypeScript","Weighted score 39.16: skills 10.0 (x0.4), academics 99.4 (x0.25), projects 0.0 (x0.2), readiness 68.7 (x0.15).",Algorithms (proficiency 4/5),"Missing: AWS, React, SQL, TypeScript",Pending
1412,8,360,44.18,10.0,86.5,33.33,79.25,React,"AWS,Algorithms,SQL,TypeScript","Weighted score 44.18: skills 10.0 (x0.4), academics 86.5 (x0.25), projects 33.33 (x0.2), readiness 79.25 (x0.15).",React (proficiency 4/5),"Missing: AWS, Algorithms, SQL, TypeScript",Pending
1413,8,372,42.96,20.0,97.4,0.0,70.7,"Algorithms,SQL","AWS,React,TypeScript","Weighted score 42.96: skills 20.0 (x0.4), academics 97.4 (x0.25), projects 0.0 (x0.2), readiness 70.7 (x0.15).",Algorithms (proficiency 2/5); SQL (proficiency 4/5),"Missing: AWS, React, TypeScript",Pending
1414,8,376,40.8,10.0,95.0,0.0,87.0,Algorithms,"AWS,React,SQL,TypeScript","Weighted score 40.8: skills 10.0 (x0.4), academics 95.0 (x0.25), projects 0.0 (x0.2), readiness 87.0 (x0.15).",Algorithms (proficiency 2/5),"Missing: AWS, React, SQL, TypeScript",Pending
1415,8,377,33.99,0.0,91.2,0.0,74.6,,"AWS,Algorithms,React,SQL,TypeScript","Weighted score 33.99: skills 0.0 (x0.4), academics 91.2 (x0.25), projects 0.0 (x0.2), readiness 74.6 (x0.15).",No overlapping skills on record,"Missing: AWS, Algorithms, React, SQL, TypeScript",Pending
1416,8,379,56.29,45.0,82.3,33.33,73.65,"SQL,TypeScript","AWS,Algorithms,React","Weighted score 56.29: skills 45.0 (x0.4), academics 82.3 (x0.25), projects 33.33 (x0.2), readiness 73.65 (x0.15).",SQL (proficiency 1/5); TypeScript (proficiency 2/5),"Missing: AWS, Algorithms, React",Approved
1417,8,400,52.79,35.0,83.3,33.33,75.32,AWS,"Algorithms,React,SQL,TypeScript","Weighted score 52.79: skills 35.0 (x0.4), academics 83.3 (x0.25), projects 33.33 (x0.2), readiness 75.32 (x0.15).",AWS (proficiency 1/5),"Missing: Algorithms, React, SQL, TypeScript",Approved
1418,8,401,37.51,10.0,89.9,0.0,73.58,React,"AWS,Algorithms,SQL,TypeScript","Weighted score 37.51: skills 10.0 (x0.4), academics 89.9 (x0.25), projects 0.0 (x0.2), readiness 73.58 (x0.15).",React (proficiency 5/5),"Missing: AWS, Algorithms, SQL, TypeScript",Pending
1419,8,403,44.28,10.0,85.6,33.33,81.42,React,"AWS,Algorithms,SQL,TypeScript","Weighted score 44.28: skills 10.0 (x0.4), academics 85.6 (x0.25), projects 33.33 (x0.2), readiness 81.42 (x0.15).",React (proficiency 3/5),"Missing: AWS, Algorithms, SQL, TypeScript",Pending
1420,8,414,56.49,10.0,91.2,100.0,64.6,Algorithms,"AWS,React,SQL,TypeScript","Weighted score 56.49: skills 10.0 (x0.4), academics 91.2 (x0.25), projects 100.0 (x0.2), readiness 64.6 (x0.15).",Algorithms (proficiency 2/5),"Missing: AWS, React, SQL, TypeScript",Approved
1421,8,415,37.98,10.0,96.6,0.0,65.55,React,"AWS,Algorithms,SQL,TypeScript","Weighted score 37.98: skills 10.0 (x0.4), academics 96.6 (x0.25), projects 0.0 (x0.2), readiness 65.55 (x0.15).",React (proficiency 1/5),"Missing: AWS, Algorithms, SQL, TypeScript",Pending
1422,8,434,45.42,20.0,97.9,0.0,86.32,"React,SQL","AWS,Algorithms,TypeScript","Weighted score 45.42: skills 20.0 (x0.4), academics 97.9 (x0.25), projects 0.0 (x0.2), readiness 86.32 (x0.15).",React (proficiency 5/5); SQL (proficiency 5/5),"Missing: AWS, Algorithms, TypeScript",Pending
1423,8,437,60.96,70.0,86.1,0.0,76.25,"AWS,TypeScript","Algorithms,React,SQL","Weighted score 60.96: skills 70.0 (x0.4), academics 86.1 (x0.25), projects 0.0 (x0.2), readiness 76.25 (x0.15).",AWS (proficiency 2/5); TypeScript (proficiency 5/5),"Missing: Algorithms, React, SQL",Approved
1424,8,452,53.58,20.0,95.8,50.0,77.5,"Algorithms,SQL","AWS,React,TypeScript","Weighted score 53.58: skills 20.0 (x0.4), academics 95.8 (x0.25), projects 50.0 (x0.2), readiness 77.5 (x0.15).",Algorithms (proficiency 3/5); SQL (proficiency 2/5),"Missing: AWS, React, TypeScript",Approved
1425,8,455,39.29,10.0,99.0,0.0,70.25,Algorithms,"AWS,React,SQL,TypeScript","Weighted score 39.29: skills 10.0 (x0.4), academics 99.0 (x0.25), projects 0.0 (x0.2), readiness 70.25 (x0.15).",Algorithms (proficiency 1/5),"Missing: AWS, React, SQL, TypeScript",Pending
1426,8,463,35.79,10.0,81.9,0.0,75.45,React,"AWS,Algorithms,SQL,TypeScript","Weighted score 35.79: skills 10.0 (x0.4), academics 81.9 (x0.25), projects 0.0 (x0.2), readiness 75.45 (x0.15).",React (proficiency 4/5),"Missing: AWS, Algorithms, SQL, TypeScript",Pending
1427,8,472,34.66,0.0,87.6,0.0,85.05,,"AWS,Algorithms,React,SQL,TypeScript","Weighted score 34.66: skills 0.0 (x0.4), academics 87.6 (x0.25), projects 0.0 (x0.2), readiness 85.05 (x0.15).",No overlapping skills on record,"Missing: AWS, Algorithms, React, SQL, TypeScript",Pending
1428,8,497,63.25,70.0,92.3,0.0,81.15,"AWS,TypeScript","Algorithms,React,SQL","Weighted score 63.25: skills 70.0 (x0.4), academics 92.3 (x0.25), projects 0.0 (x0.2), readiness 81.15 (x0.15).",AWS (proficiency 1/5); TypeScript (proficiency 4/5),"Missing: Algorithms, React, SQL",Approved
1429,9,2,60.85,66.67,88.1,0.0,81.05,"Algorithms,Django,Python,TensorFlow","Git,HTML/CSS","Weighted score 60.85: skills 66.67 (x0.4), academics 88.1 (x0.25), projects 0.0 (x0.2), readiness 81.05 (x0.15).",Algorithms (proficiency 3/5); Django (proficiency 5/5); Python (proficiency 2/5); TensorFlow (proficiency 5/5),"Missing: Git, HTML/CSS",Approved
1430,9,5,42.96,10.0,75.2,50.0,67.72,Git,"Algorithms,Django,HTML/CSS,Python,TensorFlow","Weighted score 42.96: skills 10.0 (x0.4), academics 75.2 (x0.25), projects 50.0 (x0.2), readiness 67.72 (x0.15).",Git (proficiency 5/5),"Missing: Algorithms, Django, HTML/CSS, Python, TensorFlow",Pending
1431,9,15,35.19,20.0,64.9,0.0,73.12,"Django,TensorFlow","Algorithms,Git,HTML/CSS,Python","Weighted score 35.19: skills 20.0 (x0.4), academics 64.9 (x0.25), projects 0.0 (x0.2), readiness 73.12 (x0.15).",Django (proficiency 4/5); TensorFlow (proficiency 1/5),"Missing: Algorithms, Git, HTML/CSS, Python",Pending
1432,9,16,42.42,20.0,91.2,0.0,77.47,"Django,Git","Algorithms,HTML/CSS,Python,TensorFlow","Weighted score 42.42: skills 20.0 (x0.4), academics 91.2 (x0.25), projects 0.0 (x0.2), readiness 77.47 (x0.15).",Django (proficiency 2/5); Git (proficiency 3/5),"Missing: Algorithms, HTML/CSS, Python, TensorFlow",Pending
1433,9,23,47.0,46.67,76.1,0.0,62.05,"HTML/CSS,Python","Algorithms,Django,Git,TensorFlow","Weighted score 47.0: skills 46.67 (x0.4), academics 76.1 (x0.25), projects 0.0 (x0.2), readiness 62.05 (x0.15).",HTML/CSS (proficiency 3/5); Python (proficiency 2/5),"Missing: Algorithms, Django, Git, TensorFlow",Pending
1434,9,25,76.47,76.67,68.2,100.0,58.35,"Django,Git,HTML/CSS,Python,TensorFlow",Algorithms,"Weighted score 76.47: skills 76.67 (x0.4), academics 68.2 (x0.25), projects 100.0 (x0.2), readiness 58.35 (x0.15).",Django (proficiency 3/5); Git (proficiency 1/5); HTML/CSS (proficiency 3/5); Python (proficiency 2/5); TensorFlow (proficiency 5/5),Missing: Algorithms,Approved
1435,9,29,35.15,10.0,82.0,0.0,71.0,TensorFlow,"Algorithms,Django,Git,HTML/CSS,Python","Weighted score 35.15: skills 10.0 (x0.4), academics 82.0 (x0.25), projects 0.0 (x0.2), readiness 71.0 (x0.15).",TensorFlow (proficiency 5/5),"Missing: Algorithms, Django, Git, HTML/CSS, Python",Pending
1436,9,30,48.43,33.33,92.4,0.0,80.0,"Git,Python","Algorithms,Django,HTML/CSS,TensorFlow","Weighted score 48.43: skills 33.33 (x0.4), academics 92.4 (x0.25), projects 0.0 (x0.2), readiness 80.0 (x0.15).",Git (proficiency 4/5); Python (proficiency 5/5),"Missing: Algorithms, Django, HTML/CSS, TensorFlow",Pending
1437,9,37,48.75,20.0,79.9,50.0,71.82,"Git,TensorFlow","Algorithms,Django,HTML/CSS,Python","Weighted score 48.75: skills 20.0 (x0.4), academics 79.9 (x0.25), projects 50.0 (x0.2), readiness 71.82 (x0.15).",Git (proficiency 4/5); TensorFlow (proficiency 5/5),"Missing: Algorithms, Django, HTML/CSS, Python",Pending
1438,9,41,32.94,0.0,91.3,0.0,67.45,,"Algorithms,Django,Git,HTML/CSS,Python,TensorFlow","Weighted score 32.94: skills 0.0 (x0.4), academics 91.3 (x0.25), projects 0.0 (x0.2), readiness 67.45 (x0.15).",No overlapping skills on record,"Missing: Algorithms, Django, Git, HTML/CSS, Python, TensorFlow",Pending
1439,9,46,49.84,10.0,93.8,50.0,82.57,TensorFlow,"Algorithms,Django,Git,HTML/CSS,Python","Weighted score 49.84: skills 10.0 (x0.4), academics 93.8 (x0.25), projects 50.0 (x0.2), readiness 82.57 (x0.15).",TensorFlow (proficiency 4/5),"Missing: Algorithms, Django, Git, HTML/CSS, Python",Pending
1440,9,48,52.21,56.67,72.7,0.0,75.75,"Django,HTML/CSS,Python","Algorithms,Git,TensorFlow","Weighted score 52.21: skills 56.67 (x0.4), academics 72.7 (x0.25), projects 0.0 (x0.2), readiness 75.75 (x0.15).",Django (proficiency 4/5); HTML/CSS (proficiency 5/5); Python (proficiency 5/5),"Missing: Algorithms, Git, TensorFlow",Pending
1441,9,59,39.11,10.0,97.1,0.0,72.22,TensorFlow,"Algorithms,Django,Git,HTML/CSS,Python","Weighted score 39.11: skills 10.0 (x0.4), academics 97.1 (x0.25), projects 0.0 (x0.2), readiness 72.22 (x0.15).",TensorFlow (proficiency 1/5),"Missing: Algorithms, Django, Git, HTML/CSS, Python",Pending
1442,9,62,33.86,0.0,88.5,0.0,78.25,,"Algorithms,Django,Git,HTML/CSS,Python,TensorFlow","Weighted score 33.86: skills 0.0 (x0.4), academics 88.5 (x0.25), projects 0.0 (x0.2), readiness 78.25 (x0.15).",No overlapping skills on record,"Missing: Algorithms, Django, Git, HTML/CSS, Python, TensorFlow",Pending
1443,9,72,43.7,10.0,91.5,33.33,67.75,Git,"Algorithms,Django,HTML/CSS,Python,TensorFlow","Weighted score 43.7: skills 10.0 (x0.4), academics 91.5 (x0.25), projects 33.33 (x0.2), readiness 67.75 (x0.15).",Git (proficiency 1/5),"Missing: Algorithms, Django, HTML/CSS, Python, TensorFlow",Pending
1444,9,73,30.69,10.0,66.2,0.0,67.6,Django,"Algorithms,Git,HTML/CSS,Python,TensorFlow","Weighted score 30.69: skills 10.0 (x0.4), academics 66.2 (x0.25), projects 0.0 (x0.2), readiness 67.6 (x0.15).",Django (proficiency 5/5),"Missing: Algorithms, Git, HTML/CSS, Python, TensorFlow",Pending
1445,9,77,25.47,0.0,63.0,0.0,64.83,,"Algorithms,Django,Git,HTML/CSS,Python,TensorFlow","Weighted score 25.47: skills 0.0 (x0.4), academics 63.0 (x0.25), projects 0.0 (x0.2), readiness 64.83 (x0.15).",No overlapping skills on record,"Missing: Algorithms, Django, Git, HTML/CSS, Python, TensorFlow",Pending
1446,9,79,46.32,33.33,90.8,0.0,68.6,"Algorithms,TensorFlow","Django,Git,HTML/CSS,Python","Weighted score 46.32: skills 33.33 (x0.4), academics 90.8 (x0.25), projects 0.0 (x0.2), readiness 68.6 (x0.15).",Algorithms (proficiency 3/5); TensorFlow (proficiency 2/5),"Missing: Django, Git, HTML/CSS, Python",Pending
1447,9,84,44.12,23.33,69.1,33.33,72.3,Python,"Algorithms,Django,Git,HTML/CSS,TensorFlow","Weighted score 44.12: skills 23.33 (x0.4), academics 69.1 (x0.25), projects 33.33 (x0.2), readiness 72.3 (x0.15).",Python (proficiency 3/5),"Missing: Algorithms, Django, Git, HTML/CSS, TensorFlow",Pending
1448,9,91,45.56,33.33,82.7,0.0,77.02,"Git,HTML/CSS","Algorithms,Django,Python,TensorFlow","Weighted score 45.56: skills 33.33 (x0.4), academics 82.7 (x0.25), projects 0.0 (x0.2), readiness 77.02 (x0.15).",Git (proficiency 3/5); HTML/CSS (proficiency 1/5),"Missing: Algorithms, Django, Python, TensorFlow",Pending
1449,9,93,57.14,46.67,74.9,50.0,64.95,"Algorithms,Python","Django,Git,HTML/CSS,TensorFlow","Weighted score 57.14: skills 46.67 (x0.4), academics 74.9 (x0.25), projects 50.0 (x0.2), readiness 64.95 (x0.15).",Algorithms (proficiency 2/5); Python (proficiency 3/5),"Missing: Django, Git, HTML/CSS, TensorFlow",Approved
1450,9,95,36.24,10.0,84.9,0.0,73.45,TensorFlow,"Algorithms,Django,Git,HTML/CSS,Python","Weighted score 36.24: skills 10.0 (x0.4), academics 84.9 (x0.25), projects 0.0 (x0.2), readiness 73.45 (x0.15).",TensorFlow (proficiency 1/5),"Missing: Algorithms, Django, Git, HTML/CSS, Python",Pending
1451,9,96,33.97,23.33,65.1,0.0,55.75,Python,"Algorithms,Django,Git,HTML/CSS,TensorFlow","Weighted score 33.97: skills 23.33 (x0.4), academics 65.1 (x0.25), projects 0.0 (x0.2), readiness 55.75 (x0.15).",Python (proficiency 5/5),"Missing: Algorithms, Django, Git, HTML/CSS, TensorFlow",Pending
1452,9,97,35.6,0.0,72.4,33.33,72.2,,"Algorithms,Django,Git,HTML/CSS,Python,TensorFlow","Weighted score 35.6: skills 0.0 (x0.4), academics 72.4 (x0.25), projects 33.33 (x0.2), readiness 72.2 (x0.15).",No overlapping skills on record,"Missing: Algorithms, Django, Git, HTML/CSS, Python, TensorFlow",Pending
1453,9,99,40.1,10.0,66.0,50.0,64.0,Git,"Algorithms,Django,HTML/CSS,Python,TensorFlow","Weighted score 40.1: skills 10.0 (x0.4), academics 66.0 (x0.25), projects 50.0 (x0.2), readiness 64.0 (x0.15).",Git (proficiency 5/5),"Missing: Algorithms, Django, HTML/CSS, Python, TensorFlow",Pending
1454,9,102,40.37,0.0,75.9,50.0,75.95,,"Algorithms,Django,Git,HTML/CSS,Python,TensorFlow","Weighted score 40.37: skills 0.0 (x0.4), academics 75.9 (x0.25), projects 50.0 (x0.2), readiness 75.95 (x0.15).",No overlapping skills on record,"Missing: Algorithms, Django, Git, HTML/CSS, Python, TensorFlow",Pending
1455,9,120,47.05,46.67,72.2,0.0,68.85,"Algorithms,Python","Django,Git,HTML/CSS,TensorFlow","Weighted score 47.05: skills 46.67 (x0.4), academics 72.2 (x0.25), projects 0.0 (x0.2), readiness 68.85 (x0.15).",Algorithms (proficiency 4/5); Python (proficiency 5/5),"Missing: Django, Git, HTML/CSS, TensorFlow",Pending
1456,9,124,69.69,43.33,89.5,100.0,66.55,"Algorithms,Git,TensorFlow","Django,HTML/CSS,Python","Weighted score 69.69: skills 43.33 (x0.4), academics 89.5 (x0.25), projects 100.0 (x0.2), readiness 66.55 (x0.15).",Algorithms (proficiency 2/5); Git (proficiency 4/5); TensorFlow (proficiency 1/5),"Missing: Django, HTML/CSS, Python",Approved
1457,9,128,55.82,23.33,85.8,66.67,78.02,HTML/CSS,"Algorithms,Django,Git,Python,TensorFlow","Weighted score 55.82: skills 23.33 (x0.4), academics 85.8 (x0.25), projects 66.67 (x0.2), readiness 78.02 (x0.15).",HTML/CSS (proficiency 3/5),"Missing: Algorithms, Django, Git, Python, TensorFlow",Approved
1458,9,129,49.13,46.67,80.5,0.0,68.92,"Algorithms,HTML/CSS","Django,Git,Python,TensorFlow","Weighted score 49.13: skills 46.67 (x0.4), academics 80.5 (x0.25), projects 0.0 (x0.2), readiness 68.92 (x0.15).",Algorithms (proficiency 2/5); HTML/CSS (proficiency 3/5),"Missing: Django, Git, Python, TensorFlow",Pending
1459,9,135,45.14,46.67,71.3,0.0,57.65,"Algorithms,HTML/CSS","Django,Git,Python,TensorFlow","Weighted score 45.14: skills 46.67 (x0.4), academics 71.3 (x0.25), projects 0.0 (x0.2), readiness 57.65 (x0.15).",Algorithms (proficiency 1/5); HTML/CSS (proficiency 1/5),"Missing: Django, Git, Python, TensorFlow",Pending
1460,9,140,41.85,20.0,87.0,0.0,80.67,"Git,TensorFlow","Algorithms,Django,HTML/CSS,Python","Weighted score 41.85: skills 20.0 (x0.4), academics 87.0 (x0.25), projects 0.0 (x0.2), readiness 80.67 (x0.15).",Git (proficiency 2/5); TensorFlow (proficiency 3/5),"Missing: Algorithms, Django, HTML/CSS, Python",Pending
1461,9,146,50.4,46.67,78.6,0.0,80.55,"HTML/CSS,Python","Algorithms,Django,Git,TensorFlow","Weighted score 50.4: skills 46.67 (x0.4), academics 78.6 (x0.25), projects 0.0 (x0.2), readiness 80.55 (x0.15).",HTML/CSS (proficiency 4/5); Python (proficiency 5/5),"Missing: Algorithms, Django, Git, TensorFlow",Pending
1462,9,149,37.41,20.0,79.7,0.0,63.22,"Django,TensorFlow","Algorithms,Git,HTML/CSS,Python","Weighted score 37.41: skills 20.0 (x0.4), academics 79.7 (x0.25), projects 0.0 (x0.2), readiness 63.22 (x0.15).",Django (proficiency 1/5); TensorFlow (proficiency 4/5),"Missing: Algorithms, Git, HTML/CSS, Python",Pending
1463,9,151,50.72,33.33,93.8,0.0,92.9,"HTML/CSS,TensorFlow","Algorithms,Django,Git,Python","Weighted score 50.72: skills 33.33 (x0.4), academics 93.8 (x0.25), projects 0.0 (x0.2), readiness 92.9 (x0.15).",HTML/CSS (proficiency 5/5); TensorFlow (proficiency 3/5),"Missing: Algorithms, Django, Git, Python",Pending
1464,9,154,55.59,46.67,73.7,33.33,78.85,"Algorithms,HTML/CSS","Django,Git,Python,TensorFlow","Weighted score 55.59: skills 46.67 (x0.4), academics 73.7 (x0.25), projects 33.33 (x0.2), readiness 78.85 (x0.15).",Algorithms (proficiency 4/5); HTML/CSS (proficiency 5/5),"Missing: Django, Git, Python, TensorFlow",Pending
1465,9,159,51.85,0.0,86.0,100.0,69.0,,"Algorithms,Django,Git,HTML/CSS,Python,TensorFlow","Weighted score 51.85: skills 0.0 (x0.4), academics 86.0 (x0.25), projects 100.0 (x0.2), readiness 69.0 (x0.15).",No overlapping skills on record,"Missing: Algorithms, Django, Git, HTML/CSS, Python, TensorFlow",Pending
